uuid,Keywords,label
2145,Single Lead; Trainable Parameters; Atrial Fibrillation; Inferential Sensing; Sensing System; State-Of-The-Art Methods,0
2146,Transition Metal; Hydrogen Evolution,1
2147,Combined Score; Liver Fibrosis; Potential Biomarker; Fibrosis Stage; Score Could; Could Serve,1
2148,Wild Poinsettia; Sumatran Fleabane; Smooth Pigweed; Hairy Beggarticks; Glyphosate-Resistant Weeds; Includens Survival,1
2149,Number Comparison; 3-Moduli Sets; Sign Identification; Related State,0
2150,Land Uses; Delta N-15; Human Activities,0
2151,Pattern Recognition; Neural Engineering; Engineering Framework; Hardware Architecture; Recognition System; Massively Parallel,1
2152,Science Walden,0
2153,Super Resolution; Residual Learning; Parallel Residual; Residual Network; Deep Parallel; Convolutional Network,0
2154,Mlcs Problem; Large-Scale Mlcs; Existing Algorithms; Bound Irredundant; Graph Algorithm; Mlcs Problems,0
2155,Con4-Supported Co2N; Co2N Clusters; Single-Atom Site; Site Catalysts; Metal Clusters; Co2N Metal,1
2156,Facial Attributes; Fuzzy Rule; Rule Based; Multimodal Framework; Sketch-Photo Retrieval; Forensic Sketches,0
2157,Experiencing Housing; Housing Instability; Rural Areas; Veterans Experiencing; United States,1
2158,Eating Activity; Activity Recognition; Offline Trained; Also Design; Human Eating; Update Phase,0
2159,Cerevisiae Cells; Hac1I Cells; Cells Producing; Valuable Lipidic; Cellular Response; Lipidic Molecules,1
2160,Joint Deep; Deep Learning; Ss-Jdl Method; Scale Sequence; Input Patch; Sequence Joint,0
2161,Passive Devices; Dc/Dc Converter; Integrated Passive,0
2162,Chikungunya Virus,1
2163,Gata2 Degradation; Prostate Cancer; Castration Resistance,1
2164,Systematic Reviews; Clinical Practice,1
2165,Audio Watermarking; Eigenvalue Decomposition; Proposed Scheme,0
2166,Hematopoietic Stem; Comet Assay; Halo Assay; Stem Cells,1
2167,Perceived Stress; Burn Patients; Body Image; Autograft Surgery; Perceived Body; Cross-Sectional Study,1
2168,Spectral Cutoffs; 5-Mum Spectral; State-Of-The-Art Large-Area; Hgcdte Grown,0
2169,Cytokine Expression; Dendritic Cells; Sensitising Chemicals; Dkg1 Cells,1
2170,Cephalosporin Derivatives; Gram-Negative Strains; Biofilm Formation; Cyclic Disulfide,1
2171,Quality Assessment; Video Quality; Visual Memory; No-Reference Video; Saliency Maps,0
2172,Thermal Inertia; Girona Cathedral; Thermal Conditions,0
2173,Professional Identity; Foucauldian Lens; Registered Nurses; Discursive Mechanism; Canadian Code,1
2174,Surgical Diseases; Surgical Plastic; Skin Surgical,1
2175,Supervoxel Segmentation; Point Clouds; Point Cloud; Selection Problem; Subset Selection; Segmentation Methods,0
2176,Mediastinal Lymph; Deep Learning; Lymph Node,0
2177,Plant Species; Emission Properties,1
2178,Face Recognition; Local Binary; Binary Pattern; Mutually Independent; Independent Color; Color Channels,0
2179,Acquisition Plane; Proposed Method,1
2180,Extinction Coefficients; Reconstruction Technique; Surface Irradiance,0
2181,Proposed Approach; Real Time; Deep Learning; Quality Inspection; Training Data; Additive Manufacturing,0
2182,Solar Thermal; Cooling Cycles; Driven Cooling; Thermal Driven; Solar Assisted; Thermal Energy,0
2183,Rural Development; Water Challenges,0
2184,Filter Design; Surrogate Modeling; Filter Designs; Microwave Filters; Microwave Filter; Design Methodologies,0
2185,Covid-19 Pandemic; Informal Workers,1
2186,Fatigue Reliability; Wind Turbines; Wind Turbine; Energy Sources,0
2187,Cultural Products; Exhibition Information; Social Network; Using Social; Social Media,0
2188,Deep Hashing; Hashing Methods; Proposed Method; Multi-Central Ranking; Metric Space; Multi-Label Images,0
2189,Image Sequences; Specular Reflections; Endoscopic Image; Highlight Image; Similarity Distance; Removal Results,0
2190,Poled Potassium; Potassium Titanyl; Titanyl Phosphate; Squeezed Light; Periodically Poled,0
2191,Food Security; Partner Violence; Intimate Partner; Mental Health; Domestic Violence; United States,1
2192,Indicus Populations; Cattle Populations; Genetic Structure; Relationships Among; European Cattle; Japanese Black,1
2193,Multimedia Data; Data Mining; Feature Extraction; Research Efforts; Mining Systems; Current Multimedia,0
2194,Clone Detection; Code Blocks; Code Clone; Detection Framework; Framework Using; Boosted Tree,0
2195,Waveform Estimation; Block Gibbs; Gibbs Sampler; Marginalized Particle; Particle Filter; Unknown Parameters,0
2196,Natural Language; Current Trends; Language Processing,0
2197,Aesthetic Experiences; Spectral Brain; Frequency Bands; Brain Signatures,1
2198,Drivers Influencing; Influencing Deconstructability,1
2199,Kaskawulsh Glacier; Kluane Lake,0
2200,Control Group; Bone Turnover; Carotid Intima-Media; Intima-Media Thickness; Subclinical Atherosclerosis; Healthy Volunteers,1
2201,Avoidance Behaviours; Life Stage; Susceptible-Infected Pairs,1
2202,Edc-Based Biosensing; Signal Strands; Signal Amplification,1
2203,A; B,0
2204,Aortic Dissection,1
2205,Sulcal Curves; Topological Graph; Extracted Sulcal; Automatic Sulcal; Sulcal Curve; Curve Extraction,1
2206,Fungal Sterylglucosidase; Murine Models; Fungal Vaccine,1
2207,Spatial Multiomics; Single Ffpe; Ffpe Tissue; Tissue Section; Tryptic Peptides; Omics Data,1
2208,Wavelet-Based Quality-Assured; Spiht Decoder; Spiht Coding; Decoder Design,0
2209,Failure Analysis,0
2210,Graph Neural; Outperform State-Of-The-Art; Production Data; Hours Ahead; Proposed Models; Models Outperform,0
2211,Black Magic,0
2212,Event Detection; Zero-Shot Event; Related Concepts; Semantic Correlation; Event-Adaptive Concept,0
2213,Chromosomal Rearrangements; Gene Regulation; Expression Patterns,1
2214,Line Detection; Detection Performance; Radon Transform; Proposed Approach; B-Line Detection; Lung Ultrasound,1
2215,Piecewise Linear; Linear Approximation; Execution Time; State-Of-The-Art Piecewise; Memory Efficient; Sensor Signals,0
2216,Complete Mitochondrial; Mitochondrial Genome; Land Snail; Aegista Aubryana; Phylogenetic Analyses,1
2217,Order Release; Load Balancing; Load-Oriented Order,0
2218,Video Extrapolation; State-Of-The-Art Video; Image Degradation; Energy Based; Extrapolation Methods; Computation Cost,0
2219,Performing Arts; Hong Kong; Covid-19 Pandemic; Arts Education; Empirical Study; Arts Educators,0
2220,Transfer Hydroalkylation; Alkyl Formates; Hydroalkylation Reagents,1
2221,Branch Prediction; Prior Work; Branch Predictors; Neural Networks; Misprediction Rates,0
2222,Light Decoration,0
2223,Informationally Richer; Informativity Effect; Additional Information; Ambiguous Pronouns,1
2224,Runlength Constrained; Character-Constrained Channel; Maximum Runlength,0
2225,Test Structure; Leakage Current; Effectively Monitor,0
2226,Pacemaker Cells; Sick Sinus; Sinus Syndrome; Sinus Node; Heart Rhythm; Rhythm Disorders,1
2227,Metric Learning; Nonlinear Metric; Cluster Hierarchies,0
2228,Sideroblastic Anemia; Bone Marrow,1
2229,Heat Stress; Actinobacillus Pleuropneumoniae; Gene Apfa; Important Role; Pleuropneumoniae Resistance; Directly Suppressing,1
2230,Arabic Handwritten; Handwritten Characters,0
2231,Dialysis Water; Microbiological Surveillance; Technological Strategies; Positive Impact; Dialysis Patients,0
2232,Image Segmentation; Interactive Image; Convex Active; State-Of-The-Art Interactive; Segmentation Algorithms; User Inputs,0
2233,Ischemic Stroke; Microglial Polarization; Postsynaptic Density-93; Peptide Tat-Cx3Cl1; Acids 357-395; Soluble Cx3Cl1,1
2234,Multiclass Tradaboost; Deep Learning; Pre-Trained Networks; Transfer Learning; Mobile Lidar; Lidar Data,0
2235,Computational Approaches; Spatial Transcriptomics,1
2236,Thermal Management; Power Electronic; Ultrahigh Efficiency; Power Converters; Power Density; Power Dissipation,0
2237,Autoimmune Diseases; Bone Formation,1
2238,Animal Work,1
2239,Relic Silencing; Epigenetic Silencing; Host Genome,1
2240,Personal Fabrication; Patrick Baudisch; Stefanie Mueller; Physical Natives,0
2241,Diverse Contexts,1
2242,Classification Accuracy; Image Classification; Deep 3D/2D; Deep Learning; 3D/2D Genome; Compared State-Of-The-Art,0
2243,Steiner Tree; Rectilinear Steiner,0
2244,Interface Failure; Bonding Materials; Failure Modes,0
2245,Paper Industry; Crude Paper; Industry Effluent; Unused Carbon; Different Concentrations; Utilize Different,1
2246,Isolated Distant; Skeletal Muscle; Soft-Tissue Metastases; Subcutaneous Tissues,1
2247,Motion Correction; Brain Imaging; Head Motion; Motion-Corrected Images,1
2248,A; B,0
2249,Deep Learning; Learning Techniques; Memorability Scores; Subjective Aspects,0
2250,Community Crises; Service Users,0
2251,Clustering Analysis; Tft-Lcd Panel; Process Analysis,0
2252,Focal Stacks; Preconditioned Alternating; Alternating Direction; Optimization Function; Proposed Framework; State-Of-The-Art Methods,0
2253,Population Structure; Promote Diversity; Antagonistic Interactions; Interactions Promote; Genetic Structure,1
2254,Proposed Approach; Image Search; Medical Image; Skin Melanoma; Dynamic Weights; Optimized Pair-Wise,1
2255,Author Profiling; Text Evidence; Early Author,0
2256,Ready-To-Eat Meal; Hong Kong; Food Waste-Energy-Water-Emissions; Food Service; Food Systems; Life Cycle,0
2257,Surgical Instrument; Domain-Common Knowledge; Instrument Segmentation; Unsupervised Domain; Domain Adaptation,1
2258,Invasive Fungal; Fungal Infections; Recent Advances,1
2259,Atlas Selection; Selection Methods; Atlas-Based Segmentation; Atlas-Based Automatic; Automatic Segmentation; Radiotherapy Treatment,1
2260,Gait Representation; Optical Flow; Gait Period; Flow States; State-Of-The-Art Gait; Experimental Results,0
2261,Topological Properties; Brain Functional; Healthy Controls; Left Supramarginal; Fusiform Gyrus; Functional Network,1
2262,Robot-Assisted Laparoscopic; Laparoscopic Pyeloplasty; Lasix T1/2; T1/2 Clearance; Renal Scintigraphy; Mag-3 Scintigraphy,1
2263,Data Sets; Existing Style,0
2264,Hebt Method; Proposed Method; Threshold Value; Change Detection; Automatic Thresholding; Thresholding Method,0
2265,Point Modulation; Modulation Charging; Multiple Chargers; Proposed Method; Autonomous Rail; Rail Transit,0
2266,Multi-Sensor Control; Using Labeled; Labeled Multi-Bernoulli; Proposed Method; Sensor Control,0
2267,Power Consumption; Multi-Channel Biopotential; Passive Integrator,1
2268,Osteogenic Transdifferentiation; Muscle Cells; Marrow Mesenchymal; Mesenchymal Stem; Vascular Calcification; Human Aortic,1
2269,Virtual Reality; Promote Empathic; Empathic Responses,0
2270,Encapsulated Protein; Serum Amino; Amino Acid; Acid Responses,1
2271,Clinical Spectrum; First Middle; Middle Eastern; Eastern Patient,1
2272,Sub-Pixel Classification; Land Cover,0
2273,Molecular Simulations; Li/S Batteries; Electrolyte Structure,0
2274,Soil Degradation; Erosion Susceptibility; Central-Eastern Region,1
2275,Adsorption Isotherm,1
2276,Conformance Checking; Event Structure; Process Model; Event Structures; Proposed Method; Natural Language,0
2277,Tfh1 Cells; Tfh1 Differentiation; Cd40High Icos-Llow; Dendritic Cells; Follicular Helper; Cd40-Dependent Manner,1
2278,Blood Loss; Allogeneic Blood; Massive Blood; Aneurysm Surgery; Cell Salvage; Blood Volume,1
2279,Feature Space; Trained Feature; State-Of-The-Art Approach; Proposed Method,0
2280,Genetic Variation; Genetic Resistance; Disease Control,1
2281,Spectrum Analyzer; Measurement Setup; State-Of-The-Art Analog-To-Digital; Analog-To-Digital Converters; Test Signals,0
2282,Hive Health; Monitoring System,0
2283,Minimal Effects; Sensorimotor Gating,1
2284,Mutant Edar; Edar Showed; Autosomal Recessive; P.I388T-Mutant Edar; Edar Proteins; Ectodermal Dysplasia,1
2285,Reactive Oxygen; Oxygen Species; Pylori-Infected Gecs; Gastric Epithelial; Epithelial Cells; Pylori Infection,1
2286,Indoor Trajectory; Case Study; Proposed Model; Indoor Space,0
2287,Income Inequality; Carbon Emission; Emission Efficiency; Inhibitory Effect; Regression Estimation; Economic Growth,1
2288,Closed-Form Expressions; Error Threshold; Error Control,0
2289,Could Come; Hidden Third; Objective Experiences; Improving Scientific,0
2290,Heuristic Algorithms; Post-Processing Techniques; Low-Cost Communication; Communication Networks; Fast Heuristic; Time Heuristic,0
2291,Submicron Emulsion; Coq10 Submicron; Immune Activation; Experiments Showed; Sialic Acid,1
2292,Iron-Refractory Iron-Deficiency; Iron-Deficiency Anemia; Fraternal Twins,1
2293,Ordering-Based Kalman; Filter Selective; Selective Ensemble; Kalman Filter,0
2294,Paddy Soil; Saline Soil; Low-Molecular-Weight Organic,1
2295,Local Performing; Performing Arts; Great East; East Japan; Japan Earthquake,0
2296,Impulse Response; Computational Cost,0
2297,Meox Enps; Metal Oxide; Oxide Engineered; Engineered Nanoparticles,1
2298,Gain Threshold; Excitonic Effects; Binding Energy; Optical Gain; Gain Coefficients; Exciton Binding,1
2299,Hybrid Solar-Biomass; Power Generation,0
2300,Sars-Cov-2 Variants; Aster Koraiensis; Viral Fusion; Fusion Blocker; Natural Viral; Plasma Membrane,1
2301,Highly Undersampled; Image Reconstruction; Bregman Method; Dictionary Updating; Magnetic Resonance; Undersampled Magnetic,0
2302,Visual Grouping; Perceptual Grouping; Grouping Problems,0
2303,Light Field; Field Deblurring,0
2304,Climate Change; High Arctic; Spillover Risk; Risk Increases; Lake Sediments,1
2305,Image Fusion; Multimodal Image,0
2306,Nonequispaced Fast; Fourier Transform; Commodity Graphics; Graphics Hardware; Fast Fourier; Medical Imaging,1
2307,Essential Oils; Schinus Essential; Phytotoxic Effects; Arabidopsis Thaliana,1
2308,Liver Damage; Total Cholesterol,1
2309,Face Recognition,0
2310,In-Body Communication; Channel Models; Modulation Schemes; Ultrasound In-Body,1
2311,Germinated Wheat; Heat-Moisture Treated; Ancient Wheat; Bioactive Components; Noodle Prepared; Cooking Loss,1
2312,Semantic Segmentation; Region-Enhancing Network; Remote-Sensing Imagery; Regional Information,0
2313,Binary Images; Compressive Sensing; Aperture Patterns; Sparse Reconstruction,0
2314,Novel Material,1
2315,Tested Vegetables; Risks Associated; Vegetables Grown; Health Risks; District Swat,1
2316,Camera Characterization; Cultural Heritage; Heritage Documentation; P-Ask Framework; Training Sample,1
2317,Paenibacillus Vietnamensis; Arachis Hypogaea; Genus Paenibacillus,1
2318,Mammographic Image; Pooling Structures; Neural Networks; Deep Neural; Breast Cancer; Image Data,1
2319,Bowel Sounds; Bowel Sound; Sound Signal,1
2320,Efficient One-Dimensional; Inverse Discrete; Discrete Wavelet; Wavelet Transformers; One-Dimensional Forward,0
2321,Mutant Huntingtin,1
2322,Intravenous Immunoglobulin; Plasma Exchange; Autoimmune Neuropathies,1
2323,Power Consumption; Spiking Neural; Neural Network; Muscular Activity; Neuromorphic Implementation; Motor Neurons,1
2324,Polynomial Multiplication; Communication Costs; State-Of-The-Art Schemes; Current State-Of-The-Art; Fourier Transform,0
2325,Aerial Images; Vehicle Detection; Data Sets; Deep Learning-Based,0
2326,Subarnarekha River; River Basin; Spatio-Temporal Drought; Hydrometeorological Indices; Significant Positive; Drought Assessment,1
2327,Decoding Complexity; Multiple Beamforming; State-Of-The-Art Svd-Based; Perfect Coding; Much Lower; Coded Multiple,0
2328,A; B,0
2329,Dynamic Environments,0
2330,Tensor Total-Variation; Radiation Dosage,1
2331,Predictive Factors; Eras Group; Cerebrovascular Disease; Overall Complications; Hospital Stay; Postoperative Complications,1
2332,Self-Aligned Part; Part Mask; Text-Based Person; Person Re-Identification; Visual Local,0
2333,Coded Multicasting; Coded Caching; Represent Coded; Multicasting Codewords; User Throughput; Approach Uses,0
2334,Affective Well-Being,1
2335,Candidate Windows; Generic Proposal; State-Of-The-Art Proposal; Lazy Learning; Learning Strategy; Proposal Algorithms,0
2336,Ultra-Processed Foods; Food Consumption; Energy Consumed; Significant Increase; Energy Share; Culinary Ingredients,1
2337,Fitness Functions; Imitating Fitness; Aesthetic Fitness; Fitness Function,0
2338,Boiling Incipience; Pool Boiling; Dynamic Morphing; Incipience Temperature,1
2339,Wound Healing; Inflammatory Response; Accelerate Wound; Attenuating Inflammatory; Catalase-Like Activity; Bacterial Infection,1
2340,Restoration Workshops; Conservation Centre,0
2341,Public Holidays; Load Forecasting,0
2342,Least-Squares Regression; Cross-Corpus Speech; Target Speech; Speech Corpora; Speech Emotion; Proposed Method,0
